#{"t_start": 1759916674.239432, "env_id": "None"}
r,l,t
1375.560812,500,243.482188
1117.344252,500,246.01902
1115.67535,500,246.93166
1111.881835,500,247.838818
999.588675,500,251.675902
1375.265877,500,254.248039
1025.479275,462,255.085857
1374.424169,500,255.993792
1035.77605,500,256.903985
1114.814896,500,257.810845
1116.265697,500,260.379948
1374.403794,500,261.282735
1033.668898,500,262.188563
1370.011103,500,263.087981
1116.514321,500,265.617107
999.515144,500,266.509495
647.195782,327,267.111651
1026.784102,500,268.007887
1024.396284,500,270.531875
999.933096,500,271.419889
1113.79564,500,272.328684
999.229078,500,273.221912
1112.693918,500,275.77774
998.890355,500,276.677735
1115.11077,500,277.58219
1370.223844,500,278.487801
88.308482,48,278.574914
454.274743,229,278.986864
1116.780696,500,281.633009
1116.196387,500,282.541181
1376.645563,500,286.373796
1111.210455,500,287.276155
1374.029472,500,290.088766
127.897599,61,290.198449
39.845273,23,290.23997
15.506616,11,290.259335
1375.66736,500,291.174043
1376.490534,500,292.074843
218.429425,102,292.260416
121.790669,64,292.376618
27.863467,17,292.407744
89.831767,48,292.492537
3.962787,5,292.5015
31.865497,19,292.535752
510.400096,233,292.958014
11.593166,9,292.973861
1376.644406,500,295.474418
1374.650757,500,296.377315
64.784476,36,296.44117
1368.732505,500,297.33543
203.679024,95,297.509961
1376.61881,500,298.40524
252.708872,117,300.215031
11.658837,9,300.230939
1374.704457,500,301.116908
97.873889,52,301.216693
63.879728,35,301.278287
1370.478372,500,302.180808
123.286167,59,302.287089
45.901839,26,302.333902
60.556202,33,302.392539
145.681653,76,302.527077
99.787122,53,302.621701
1374.223575,500,303.529028
1376.703499,500,306.095402
105.797416,56,306.194645
23.869298,15,306.221071
1376.685405,500,307.122279
1375.803131,500,308.014762
1376.631021,500,308.922536
21.471026,14,308.947894
1105.538564,500,311.435271
600.618992,304,311.983952
1374.167445,500,312.878581
1375.803631,500,313.775808
1114.727454,500,316.270871
1376.16703,500,317.171465
372.494356,190,317.511263
804.085511,405,318.237983
1114.436884,500,322.069479
1375.586824,500,324.579412
1116.547883,500,325.485089
314.017511,158,325.764556
1011.320722,500,326.650423
1018.793558,500,327.547456
1115.819414,500,330.378636
999.965999,500,331.276636
999.815218,500,332.175057
999.850908,500,333.07906
999.840762,500,335.733159
1030.019712,500,336.651472
1376.059649,500,337.551996
1376.630448,500,338.458868
1376.698095,500,340.991858
1032.321194,500,341.896443
998.293025,500,342.778499
998.420154,500,343.677948
1376.22128,500,346.190517
468.788176,238,346.626237
614.381626,311,347.179093
1376.704445,500,348.065353
550.211431,269,348.550314
997.447786,500,349.43701
998.642688,500,351.967605
1376.671606,500,352.864322
1373.420324,500,356.627436
999.205707,500,357.519127
1033.22237,500,360.022265
1117.296243,500,360.922448
1376.706479,500,361.829599
1000.016363,500,362.716919
999.634828,500,365.287197
1117.391285,500,366.176058
1030.080836,500,367.082695
999.725651,500,367.979628
999.748471,500,370.512479
712.94803,322,371.086823
1117.208853,500,371.982653
998.534155,500,372.879258
1374.384931,500,375.38506
1028.621784,500,376.291421
1376.178399,500,377.18886
1376.654514,500,378.091291
999.493371,500,380.628505
1028.506141,500,381.52685
1000.094576,500,382.428138
999.93672,500,383.327285
1000.021597,500,384.229464
1116.613559,500,386.753389
1000.112609,500,387.652562
1375.703425,500,388.553553
1000.073434,500,392.299176
1116.628171,500,394.818825
1026.368248,500,395.715355
1000.133615,500,396.615688
1000.019341,500,397.516429
1116.657772,500,400.082906
1027.468788,500,400.981488
1000.088698,500,401.882227
1117.15946,500,402.776353
1025.08071,500,405.302831
1376.668077,500,406.201752
1026.865505,500,407.105041
1376.491235,500,408.004486
1116.385885,500,410.51986
1026.875051,500,411.418363
999.974006,500,412.327875
1027.77648,500,413.218273
1116.668467,500,415.736907
1026.499749,500,416.637191
744.905992,273,417.130322
1000.179874,500,418.019356
1024.37644,500,418.919939
1376.424999,500,421.436269
1000.130976,500,422.336846
1376.573957,500,423.228825
1027.173408,500,427.047288
1376.289124,500,429.575116
1000.095804,500,430.488915
999.906474,500,431.381272
1028.272825,500,432.296194
1030.457293,500,434.800387
1376.501325,500,435.708496
1117.251099,500,436.61447
1031.023223,500,437.511767
1000.144721,500,440.047108
999.962401,500,440.94833
1000.021912,500,441.843934
1030.320066,500,442.748476
1376.601393,500,445.285696
1376.091313,500,446.184011
1033.64743,500,447.077609
1000.104481,500,447.986526
1033.611536,500,450.504594
1000.101855,500,451.421369
1376.06528,500,452.309359
1117.377149,500,453.216957
1000.123107,500,455.771497
1000.075056,500,456.687067
1376.353853,500,457.580376
1033.081579,500,458.494613
1000.002148,500,463.964583
1117.285357,500,464.875458
1376.088147,500,465.769298
1376.06843,500,466.684717
999.937974,500,469.361586
1000.108268,500,470.269271
999.900663,500,471.170172
999.965997,500,472.076952
1376.693433,500,474.566878
1376.70395,500,475.474682
1000.046292,500,476.373173
1033.83324,500,477.28116
1116.972479,500,478.183909
1117.459722,500,480.71204
1117.261464,500,481.602822
1035.24649,500,482.509583
1000.135223,500,483.398393
1375.489977,500,485.93333
1035.08982,500,486.81927
1035.355303,500,487.737949
1035.119361,500,488.625155
1035.700126,500,491.214901
1089.035798,398,491.918952
1000.042819,500,492.830986
1376.460901,500,493.719882
1035.299032,500,499.021381
1376.610765,500,499.91444
1036.417884,500,500.826807
999.920847,500,501.723748
999.946596,500,504.245185
1376.25112,500,505.147523
1376.661423,500,506.05389
1117.213306,500,506.951691
1000.013578,500,509.498013
1117.456524,500,510.398576
1035.596984,500,511.319908
1375.494821,500,512.209612
1117.405615,500,515.000373
1375.357893,500,515.893801
1376.358682,500,516.814905
1000.130768,500,517.699617
1117.164837,500,520.227242
1374.77014,500,521.127852
1117.383044,500,522.051018
1117.360611,500,522.954237
1376.702237,500,523.875211
1117.350385,500,526.696253
999.927914,500,527.610663
1000.085588,500,528.518135
1117.396764,500,532.361201
1000.072777,500,535.146345
1000.110692,500,536.060816
1374.0425,500,536.941835
1000.093932,500,537.847815
1117.27619,500,540.393382
1035.938983,500,541.299994
1374.182349,500,542.189304
1000.158351,500,543.100618
1000.173771,500,545.988505
1000.161537,500,546.904849
1036.172039,500,547.802073
1000.142388,500,548.704743
1035.950834,500,551.242715
1117.386756,500,552.148328
1036.510469,500,553.048461
1035.782605,500,553.957799
1375.658013,500,556.518576
1035.681394,500,557.416685
1000.102219,500,558.310046
1376.555923,500,559.215837
1117.530485,500,561.781406
1376.632741,500,562.685068
1116.972881,500,563.587013
1000.096353,500,567.434386
1000.150373,500,570.129015
1036.429163,500,571.036971
1376.593778,500,571.920641
1036.269403,500,572.822948
1035.687693,500,575.919047
1376.706864,500,576.82689
1000.133122,500,577.714419
1000.162267,500,578.631504
1036.029416,500,581.220557
1036.014933,500,582.130735
1036.671003,500,583.017062
1000.194055,500,583.933679
1117.345913,500,586.796087
1000.186636,500,587.706152
1000.183951,500,588.610403
1036.267981,500,589.527863
1036.089792,500,590.422784
1117.541636,500,593.509382
1376.708274,500,594.410725
1376.677262,500,595.314822
1376.541487,500,596.196763
1000.159739,500,598.837308
1117.288151,500,602.656329
1036.477698,500,603.559072
1036.607981,500,604.451123
1117.417356,500,607.703651
1117.479316,500,608.605539
1036.133781,500,609.502066
1117.464671,500,610.381286
1036.031134,500,612.968245
1000.150556,500,613.85381
1000.108384,500,614.760504
1000.158615,500,615.643898
1000.186856,500,618.221356
1036.691892,500,619.115585
1036.602183,500,620.02273
1376.468729,500,620.912546
1036.051407,500,623.472171
1117.425801,500,624.365338
1376.377845,500,625.262673
1036.742248,500,626.155418
1000.19079,500,628.714708
1117.448957,500,629.608343
1036.582007,500,630.516533
1117.370998,500,631.408855
1000.19943,500,634.124498
1000.199692,500,637.96297
1000.18541,500,638.868443
1117.483903,500,639.767993
1000.193317,500,642.466279
1035.745341,500,643.363095
1376.696042,500,644.268135
1117.128427,500,645.168112
1000.168316,500,647.939472
1035.970515,500,648.836072
1117.311687,500,649.741532
1000.191791,500,650.641035
1000.189596,500,651.542264
1376.19934,500,654.822934
1374.808786,500,655.726255
1036.705248,500,656.646758
1000.170133,500,657.559428
1036.679358,500,660.560675
1036.722042,500,661.463213
1036.071805,500,662.361798
1374.992855,500,663.262555
1376.302078,500,666.3232
1000.183617,500,667.220849
1376.709859,500,668.111634
1000.154625,500,669.00445
1000.156547,500,675.162835
1000.200856,500,676.070183
1374.853436,500,676.961048
1000.188861,500,677.871413
1117.299311,500,681.065554
1035.914483,500,681.971949
1117.451125,500,682.861243
1375.59153,500,683.774507
1036.495775,500,686.264974
1375.921103,500,687.163009
1000.063854,500,688.063197
1376.214433,500,688.963942
1000.071803,500,691.461456
1117.484352,500,692.359235
1117.503376,500,693.263989
1036.663537,500,694.172932
1000.14604,500,696.701047
1000.175475,500,697.608015
1117.398374,500,698.505447
1036.693276,500,699.407199
1117.361499,500,702.335751
1036.717901,500,703.239887
1117.405175,500,704.137074
1117.29302,500,705.036718
1376.676913,500,710.577724
1000.210024,500,711.486177
1036.567452,500,712.381399
1036.753245,500,713.293537
1000.201759,500,715.894352
1376.372973,500,716.797912
1117.478507,500,717.691686
1375.520817,500,718.601762
1117.46305,500,719.490242
1117.473589,500,722.116254
1000.174597,500,723.009027
1036.679544,500,723.918444
1036.677542,500,724.817394
1117.531071,500,727.755456
1036.744035,500,728.648173
1036.593669,500,729.558059
1036.293735,500,730.449582
1000.163027,500,733.37738
1376.545167,500,734.271228
1376.577598,500,735.171564
1376.612014,500,736.072056
1117.419379,500,738.998346
1000.199681,500,739.889498
1376.688554,500,743.738414
1036.754137,500,744.64459
1000.2018,500,747.562595
1000.140456,500,748.453331
1117.52678,500,749.364092
1117.526246,500,750.251622
1376.534566,500,752.993538
1376.553609,500,753.873962
1000.189921,500,754.776791
1000.160386,500,755.669046
1117.527751,500,758.279716
1117.525536,500,759.167987
1117.473523,500,760.076622
1376.63378,500,760.964644
1000.175508,500,763.894177
1000.192863,500,764.783455
1117.382224,500,765.693718
1117.496495,500,766.589992
1117.31446,500,769.355133
1117.509557,500,770.250438
1376.539075,500,771.157431
1376.51407,500,772.056492
1000.192597,500,774.623044
1000.216033,500,778.451518
1000.21226,500,779.365059
1117.392833,500,780.271112
1117.479637,500,781.177155
1376.530609,500,784.005483
1117.512178,500,784.909594
1376.707032,500,785.805399
1376.515596,500,786.714393
1000.215981,500,789.263461
1036.731132,500,790.170362
1117.305167,500,791.073688
1376.459513,500,791.98331
1036.663501,500,794.771701
1036.343417,500,795.676117
1117.52349,500,796.565297
1117.52512,500,797.478207
1376.567425,500,800.378311
1036.731567,500,801.294697
1376.587729,500,802.189821
1376.528854,500,803.09316
1376.649044,500,806.148235
1036.719921,500,807.060215
1117.32691,500,807.95519
1036.519629,500,808.862767
1117.531654,500,814.694741
1376.60008,500,815.602904
1117.53428,500,816.503019
1036.686168,500,817.40917
1000.217287,500,820.314718
1036.258411,500,821.222696
1117.456133,500,822.128717
1117.53147,500,823.036706
1000.181853,500,825.923266
1376.645614,500,826.832524
1000.208024,500,827.724079
1036.755753,500,828.621874
1376.612867,500,831.514198
1117.537445,500,832.416132
1000.218898,500,833.316016
1117.530725,500,834.222272
1376.683286,500,837.242366
1036.760564,500,838.13964
1036.757343,500,839.041653
1000.222627,500,839.945981
1036.714937,500,840.845265
1036.212101,500,843.393197
1376.650723,500,844.286414
1117.296486,500,845.197228
1376.655519,500,848.992209
1000.21231,500,851.5769
1000.210693,500,852.471513
1376.706184,500,853.396593
1000.218464,500,854.290801
1036.712298,500,857.058109
1376.688497,500,857.94965
1036.718902,500,858.860623
1000.188987,500,859.754471
1036.771952,500,862.318413
1376.688982,500,863.20436
1117.529681,500,864.114287
1000.190226,500,865.002585
1376.678454,500,867.629582
1000.210364,500,868.520612
1117.470069,500,869.425225
1000.193178,500,870.311033
1117.325167,500,872.862171
1000.22221,500,873.756768
1376.555923,500,874.647722
1117.331416,500,875.543611
1036.10889,500,878.086865
1117.508138,500,878.992363
1376.661693,500,879.890348
1117.397119,500,880.78416
1117.542635,500,886.168615
1376.627137,500,887.061808
1376.594973,500,887.968022
1036.777985,500,888.879562
1036.776218,500,891.4285
1376.602657,500,892.321003
1036.76041,500,893.232625
1376.70675,500,894.125612
1376.661728,500,896.666789
1376.663642,500,897.555285
1376.578449,500,898.466894
1036.456586,500,899.359585
1036.734871,500,901.869543
1036.748426,500,902.773061
1036.776717,500,903.68819
1376.636708,500,904.591806
1000.189913,500,905.492498
1117.369967,500,908.009746
1036.024362,500,908.91434
1376.695489,500,909.81466
1036.433563,500,910.720331
1117.426621,500,913.235564
1000.229987,500,914.130973
1036.715882,500,915.021092
1036.587137,500,915.917125
1036.732949,500,921.270606
1117.339467,500,922.181524
1376.634714,500,923.074137
1036.373185,500,923.989171
1000.21455,500,926.539166
1036.783318,500,927.451057
1036.79416,500,928.354093
1376.623486,500,929.271477
1376.625067,500,931.774401
1376.636827,500,932.674528
1036.767246,500,933.573894
1117.421841,500,934.475472
1376.633852,500,936.998708
1036.805841,500,937.90571
1036.771738,500,938.804902
1036.738166,500,939.709263
1000.198692,500,942.216971
1000.201595,500,943.126168
1036.797612,500,944.024565
1376.579283,500,944.926395
1117.509794,500,947.447228
1376.593778,500,948.355851
1000.204673,500,949.249793
1036.809096,500,950.155031
1000.218488,500,955.545447
1376.638273,500,956.455292
1000.203311,500,957.348285
1376.710113,500,958.256784
1376.686746,500,960.792301
1000.187316,500,961.70621
1376.654813,500,962.60305
1376.590068,500,963.510241
1376.60476,500,964.414468
1036.38327,500,966.950691
1117.540017,500,967.850607
1117.540805,500,968.752824
1117.535864,500,969.644617
1117.553329,500,972.179238
1000.224463,500,973.075739
1000.215801,500,973.981165
1117.342815,500,974.902846
1376.6915,500,977.438744
1036.801952,500,978.337843
1036.807148,500,979.253416
1117.552486,500,980.14188
1117.553812,500,982.681248
1117.553629,500,983.568627
1000.202279,500,984.473142
1036.798362,500,985.364549
1117.376672,500,990.785665
1036.640861,500,991.673985
1376.678454,500,992.586176
1036.800739,500,993.501135
1000.206153,500,996.084198
1000.224815,500,997.033201
1376.703534,500,997.960511
1376.685144,500,998.885673
1376.670578,500,1001.485148
1000.230629,500,1002.384781
1376.661986,500,1003.285115
1036.783426,500,1004.182788
1376.574007,500,1006.711584
1036.732413,500,1007.616446
1000.215987,500,1008.52013
1376.678454,500,1009.409747
1000.231897,500,1011.930374
1036.776994,500,1012.829426
1376.683984,500,1013.747678
1376.671437,500,1014.641697
1376.65303,500,1017.173666
1117.430053,500,1018.075831
1117.541092,500,1019.002549
1000.223837,500,1019.90854
1000.229859,500,1025.155992
1376.560635,500,1026.061311
1376.579053,500,1026.974128
1376.696042,500,1027.885505
1036.796869,500,1028.812715
1036.801875,500,1031.4036
1036.770557,500,1032.320257
1036.758555,500,1033.231797
1000.211772,500,1034.151139
1036.807217,500,1036.72816
1000.215048,500,1037.639267
1117.490088,500,1038.548207
1036.382121,500,1039.450786
1000.229495,500,1041.964344
1376.695489,500,1042.874515
1117.42537,500,1043.773379
1376.590325,500,1044.688837
1117.510832,500,1047.206944
1117.534256,500,1048.117975
1036.785364,500,1049.011355
1376.694549,500,1049.912009
1036.76695,500,1052.443906
1036.807426,500,1053.350962
1117.537906,500,1054.247284
1117.443978,500,1055.171561
1117.387266,500,1060.40673
1376.622868,500,1061.307019
1036.793548,500,1062.207567
1036.804283,500,1063.117536
1036.441657,500,1065.670159
1000.19207,500,1066.57925
1376.656635,500,1067.48137
1000.231651,500,1068.397943
1036.498003,500,1070.923263
1000.195426,500,1071.829402
1376.706184,500,1072.719555
1036.73423,500,1073.627002
1117.533722,500,1076.127992
1000.192866,500,1077.04014
1000.189711,500,1077.934452
1036.765504,500,1078.843756
1000.230187,500,1081.427537
1036.22438,500,1082.324779
1000.218992,500,1083.216544
1000.191014,500,1084.118271
1376.409589,500,1085.007036
1000.213956,500,1087.567322
1117.501369,500,1088.456514
1036.79158,500,1089.354813
1000.212278,500,1090.25016
1000.216856,500,1095.651857
1000.225391,500,1096.546695
1000.219061,500,1097.445417
1000.220766,500,1098.341286
1000.210974,500,1100.857864
1117.335109,500,1101.753085
1036.792278,500,1102.65905
1000.214374,500,1103.546664
1036.145478,500,1106.284102
1000.212261,500,1107.175861
1000.211406,500,1108.090896
1376.658526,500,1108.98269
1117.520376,500,1112.262484
1036.665462,500,1113.152925
1117.542672,500,1114.053664
1117.529759,500,1114.95739
1000.211405,500,1118.19701
1000.229931,500,1119.090272
1000.2124,500,1119.992623
1036.793665,500,1120.88698
1117.515615,500,1123.429701
1376.688454,500,1124.330514
1036.813521,500,1125.235576
1000.217655,500,1126.137064
1036.805081,500,1131.623619
1376.693053,500,1132.513683
1117.517352,500,1133.42628
1000.212002,500,1134.322035
1376.692398,500,1136.852112
1117.52677,500,1137.750068
1000.224915,500,1138.667283
1117.514227,500,1139.559107
1117.483378,500,1142.109052
1000.159875,500,1142.997502
1376.660633,500,1143.893715
1376.696723,500,1144.780784
1000.162125,500,1147.508965
1000.195434,500,1148.404531
1036.212279,500,1149.311551
1000.189969,500,1150.211545
1117.54289,500,1151.112965
1000.174198,500,1153.846606
1117.325906,500,1154.747237
1000.20679,500,1155.64208
1376.626308,500,1156.541132
1376.65967,500,1159.087434
1376.674657,500,1159.989851
1117.550119,500,1160.883117
1036.757773,500,1164.720421
1000.199677,500,1167.377535
1117.506242,500,1168.288698
1000.195627,500,1169.201137
1376.679534,500,1170.10535
1036.797737,500,1173.023418
1117.452264,500,1173.927958
1000.197316,500,1174.837115
1036.74169,500,1175.743434
1036.291327,500,1178.672789
1000.169011,500,1179.570898
1036.780987,500,1180.468951
1376.620891,500,1181.369752
1117.494368,500,1184.306677
1117.361353,500,1185.211682
1376.68439,500,1186.113569
1117.534232,500,1187.020787
1117.533113,500,1189.947018
1036.791631,500,1190.85885
1000.199514,500,1191.755708
1036.814688,500,1192.658953
1376.663315,500,1195.448204
1000.197285,500,1196.354535
1376.657619,500,1200.182934
1000.214047,500,1201.083563
1117.468585,500,1203.647563
1036.776266,500,1204.546966
1036.648669,500,1205.44621
1000.223514,500,1206.361042
1376.706324,500,1209.015596
1117.493573,500,1209.931129
1376.682833,500,1210.822226
1036.748705,500,1211.739723
1376.66091,500,1212.626379
1000.180007,500,1215.388715
1117.532372,500,1216.283995
1000.194114,500,1217.190132
1376.683513,500,1218.087958
1376.70124,500,1220.626812
1376.636066,500,1221.522366
1036.537815,500,1222.440338
1000.183025,500,1223.326862
1000.222124,500,1225.848648
1376.696004,500,1226.744826
1117.492423,500,1227.646556
1376.700854,500,1228.539879
1117.439973,500,1231.064751
1036.766867,500,1234.898063
1376.673806,500,1235.804174
1117.425955,500,1236.701738
1036.624791,500,1239.252269
1117.493951,500,1240.156487
1117.522981,500,1241.05388
1376.699118,500,1241.943999
1376.698997,500,1244.879063
1000.236215,500,1245.771194
1376.691655,500,1246.678835
1376.645568,500,1247.580927
1117.415286,500,1250.542177
1000.180608,500,1251.438447
1000.215071,500,1252.345238
1036.723012,500,1253.240314
1000.220931,500,1256.027415
1117.534983,500,1256.924979
1117.555672,500,1257.825537
1376.702908,500,1258.71967
1000.225773,500,1261.319946
1117.560518,500,1262.214143
1000.191535,500,1263.1213
1036.741984,500,1264.013219
1000.206721,500,1266.778376
1000.233201,500,1270.603041
1036.744183,500,1271.517083
1117.532706,500,1272.406717
1036.384484,500,1273.321628
1000.235863,500,1276.603046
1117.472683,500,1277.503251
1036.768709,500,1278.403494
1117.551029,500,1279.302561
1036.005975,500,1282.574145
1117.559331,500,1283.483654
1036.757495,500,1284.377796
1000.232527,500,1285.284653
1117.552113,500,1288.215073
1376.64095,500,1289.114002
1036.713468,500,1290.013926
1117.51767,500,1290.919088
1376.623401,500,1293.652863
1376.548281,500,1294.556621
1117.538805,500,1295.459069
1000.061296,500,1296.366848
1036.786057,500,1299.239265
1036.804001,500,1300.139482
1376.695721,500,1301.032815
1117.531156,500,1301.942887
1376.644208,500,1307.869121
1117.548037,500,1308.776788
1376.683717,500,1309.676402
1000.098148,500,1310.578807
1117.574244,500,1313.746197
1000.057044,500,1314.647899
1376.705402,500,1315.553507
1000.073341,500,1316.455556
1036.693072,500,1319.002444
1000.058321,500,1319.902858
1376.592278,500,1320.802528
1376.528617,500,1321.7014
1376.548619,500,1324.451706
1376.523596,500,1325.352767
1117.534573,500,1326.254955
1117.5528,500,1327.150297
1036.252985,500,1330.361819
1117.438522,500,1331.269954
1000.099014,500,1332.174556
1000.075937,500,1333.088686
1036.826364,500,1336.279499
1000.108249,500,1337.18745
1117.579423,500,1341.017082
1376.633507,500,1341.923784
1376.59881,500,1342.813745
1000.154233,500,1345.358239
1000.114302,500,1346.25528
1376.555778,500,1347.160102
1376.559078,500,1348.059139
1376.607824,500,1350.600363
1376.605846,500,1351.503813
1376.59937,500,1352.409683
1376.59068,500,1353.312142
1000.121173,500,1355.847223
1376.597318,500,1356.741813
1036.697795,500,1357.661311
1376.468729,500,1358.552342
1000.180919,500,1361.134855
1000.211396,500,1362.026414
1036.167869,500,1362.930941
1036.619893,500,1363.826337
1117.307325,500,1366.377391
1036.742844,500,1367.28137
1000.23152,500,1368.186269
1376.429783,500,1369.083698
1036.83111,500,1371.623369
1000.191709,500,1372.524896
1000.194829,500,1376.359779
1036.802619,500,1377.26042
1000.189104,500,1379.816522
279.561492,104,1380.001363
1117.507443,500,1380.900217
1000.230591,500,1381.793239
1000.210214,500,1382.694243
1117.504118,500,1385.279075
1376.35189,500,1386.177312
1376.25393,500,1387.085
1376.279387,500,1387.979465
1376.36355,500,1390.54232
1376.349788,500,1391.440737
1376.369564,500,1392.346526
1036.058279,500,1393.250357
1000.226936,500,1395.808267
1117.491596,500,1396.698798
1000.238405,500,1397.613046
1036.822165,500,1398.516222
1376.330143,500,1401.303811
1036.610681,500,1402.196581
1036.809833,500,1403.109211
1080.599192,395,1403.81143
1036.81571,500,1404.72094
1000.21252,500,1407.26999
1036.146063,500,1411.123543
1000.214403,500,1412.025753
1036.800169,500,1412.931874
1000.249687,500,1416.161963
1000.223221,500,1417.082504
1376.488328,500,1417.970909
1000.242382,500,1418.881521
1117.494271,500,1421.796755
1000.234914,500,1422.707623
1036.799291,500,1423.597602
1376.573278,500,1424.509507
1117.555761,500,1427.071592
1376.634696,500,1427.986495
1376.622952,500,1428.878081
1036.685026,500,1429.787397
1117.445473,500,1432.304472
1117.557694,500,1433.209658
1117.446263,500,1434.104364
1000.243716,500,1435.008526
1036.189822,500,1437.542331
1376.633505,500,1438.451657
1036.636784,500,1439.345554
1117.508361,500,1440.243199
1036.509312,500,1442.804303
1376.623655,500,1446.639889
1117.504141,500,1447.541506
1036.806438,500,1448.45335
1117.534427,500,1451.005987
1117.555974,500,1451.916222
1036.638194,500,1452.808058
1036.134298,500,1453.721642
1036.751125,500,1456.263583
1376.682774,500,1457.175183
1000.246459,500,1458.065494
1376.651492,500,1458.976855
1376.691309,500,1461.572325
1036.761602,500,1462.493017
1036.39182,500,1463.396368
1000.229917,500,1464.312909
1036.253139,500,1465.209551
1376.655519,500,1467.801527
1376.369702,500,1468.70208
1376.707873,500,1469.602247
1000.19628,500,1470.501067
1117.534941,500,1473.049864
1117.559693,500,1473.952147
1000.208602,500,1474.860217
1117.544728,500,1475.759081
1376.579683,500,1481.226825
1036.576508,500,1482.118801
1376.684194,500,1483.021224
1117.334066,500,1483.919242
1000.20446,500,1486.446889
1117.43954,500,1487.338524
1000.242864,500,1488.245261
1000.241053,500,1489.136114
1117.505636,500,1491.715972
1036.488136,500,1492.606159
1000.197977,500,1493.511528
1376.701675,500,1494.411221
1000.219786,500,1496.965715
1376.602955,500,1497.855559
1117.315186,500,1498.764153
1376.645031,500,1499.667936
1376.685408,500,1502.192693
1117.494406,500,1503.084982
1117.336847,500,1503.990973
1036.422326,500,1504.882945
1000.233983,500,1507.416885
1036.680579,500,1508.318508
1000.240161,500,1509.223436
1376.609106,500,1510.12839
1117.461731,500,1512.714753
1000.221834,500,1516.545986
1000.231109,500,1517.456648
1117.478388,500,1518.35387
1376.696928,500,1520.946632
1376.606924,500,1521.852942
1000.232446,500,1522.772383
1036.002066,500,1523.674587
1117.465719,500,1524.611244
1036.287191,500,1527.844588
1117.382023,500,1528.751302
1117.303197,500,1529.655242
1117.502753,500,1530.559205
1036.280115,500,1533.705536
1376.635832,500,1534.608842
1000.234548,500,1535.507531
1376.696209,500,1536.421907
1036.427518,500,1539.388673
1000.230162,500,1540.313007
1000.23789,500,1541.230557
1117.339998,500,1542.165369
1036.345166,500,1545.130617
1000.235003,500,1546.032374
1376.580324,500,1546.932088
1035.92924,500,1547.869466
1376.639164,500,1553.994529
1376.612843,500,1554.909892
1036.349462,500,1555.829052
1117.213839,500,1556.748336
1117.211324,500,1559.884767
1117.016536,500,1560.795582
1000.210058,500,1561.702534
1117.32372,500,1562.611591
1117.236361,500,1565.677343
1036.475507,500,1566.592752
1000.204634,500,1567.477322
1035.909846,500,1568.389977
1376.287805,500,1571.592896
1376.626461,500,1572.526179
1117.329174,500,1573.43375
1000.222648,500,1574.359476
1376.665756,500,1577.44023
1376.276098,500,1578.371029
1036.051587,500,1579.273916
1116.845915,500,1580.184267
1376.201564,500,1582.915727
1036.418334,500,1586.753426
1117.304862,500,1587.649913
1035.821227,500,1588.552766
1375.995104,500,1589.451707
1000.20241,500,1592.321951
1036.563087,500,1593.254796
1035.84539,500,1594.176673
1117.186004,500,1595.069858
1036.60222,500,1598.304124
1000.22577,500,1599.195133
1376.037518,500,1600.091656
1376.322236,500,1600.986805
1117.342602,500,1604.083877
1375.708982,500,1604.981982
1376.179613,500,1605.88308
1000.167694,500,1606.781714
1000.202006,500,1609.827091
1375.801592,500,1610.73167
1375.875267,500,1611.643147
1375.530342,500,1612.540381
1117.206509,500,1615.275182
1000.213898,500,1616.184483
1035.654226,500,1617.090073
1375.704683,500,1617.988559
1036.395096,500,1623.572201
1036.541057,500,1624.482269
1117.247391,500,1625.401869
1376.642458,500,1626.31495
1000.221217,500,1629.119441
1117.21847,500,1630.074423
1036.455256,500,1631.007156
1036.194322,500,1631.917133
1036.653567,500,1634.586485
1117.387607,500,1635.500275
1117.383695,500,1636.418138
1117.371352,500,1637.340938
1000.225859,500,1639.948786
1117.382223,500,1640.843601
1376.697366,500,1641.751768
1000.220236,500,1642.642221
1035.86867,500,1645.285541
1117.344426,500,1646.181355
1376.214249,500,1647.10295
1376.647114,500,1648.001422
1000.195462,500,1650.655357
1000.180137,500,1651.544014
1375.967533,500,1652.449789
1000.206769,500,1653.348632
1117.389255,500,1657.038546
1117.250674,500,1660.13763
1036.746229,500,1661.041567
1117.449783,500,1661.933223
1036.537239,500,1662.842251
1000.169777,500,1666.00639
1376.462584,500,1666.914432
1376.657475,500,1667.802094
1117.442149,500,1668.70962
1376.538776,500,1671.585347
215.764179,107,1671.781803
1376.696042,500,1672.681239
1000.174959,500,1673.577638
1117.403617,500,1674.479401
1376.571048,500,1677.663491
1376.507754,500,1678.569983
1376.442814,500,1679.474765
1000.176404,500,1680.379446
1000.104795,500,1683.121824
1117.466906,500,1684.022743
1117.453301,500,1684.913172
1000.149826,500,1685.819834
1376.295358,500,1688.695059
1117.345785,500,1692.531697
1036.728554,500,1693.427783
1036.087941,500,1694.328959
1036.723753,500,1697.272571
1000.139195,500,1698.17531
1036.705612,500,1699.078029
1117.42575,500,1699.980465
1000.138603,500,1702.546256
1036.72767,500,1703.444087
1375.911392,500,1704.338948
1117.308987,500,1705.247242
1000.095064,500,1707.76897
1117.360612,500,1708.677518
1376.497663,500,1709.576004
1117.267604,500,1710.476002
1036.1933,500,1712.985201
1117.303355,500,1713.894154
1000.109031,500,1714.791871
1376.423357,500,1715.707015
1376.412541,500,1718.186223
1376.400572,500,1719.08866
